id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,detailed_season,neighbourhood_group
671220.0,,,,,Elegant 3 Bedroom - 20 min to NYC,,,,3401676,,,,,,,,,,,,,,,,,,Upper West Side,,,40.79383,-74.00218,,Entire home/apt,,,,,,,185,7,,,,,,,,,,,,,152,,161,,,,2022-08-11,,,,,,,,,,2,,,,1.38,Late Summer,Manhattan
18119556.0,,,,,Capitol Hill Home (City Meets Neighborhood),,,,124853735,,,,,,,,,,,,,,,,,,Stevens,,,47.62082,-122.30297,,Entire home/apt,,,,,,,332,2,,,,,,,,,,,,,82,,161,,,,2022-09-12,,,,,,,,,,1,,,,2.55,Early Fall,Capitol Hill
3875669.0,,,,,"Oceanfront Paradise Condo at Maalaea,  Maui",,,,19991318,,,,,,,,,,,,,,,,,,Kihei-Makena,,,20.79476,-156.50745,,Entire home/apt,,,,,,,188,7,,,,,,,,,,,,,174,,161,,,,2022-09-04,,,,,,,,,,1,,,,1.71,Early Fall,Maui
18069509.0,,,,,Stylish & Modern 2 Bdrm in Prime Burbank Location!,,,,98540176,,,,,,,,,,,,,,,,,,Burbank,,,34.15386,-118.33928,,Entire home/apt,,,,,,,120,2,,,,,,,,,,,,,0,,161,,,,2022-03-19,,,,,,,,,,1,,,,2.62,Early Spring,Other Cities
2263265.0,,,,,Paddy Pad,,,,9989761,,,,,,,,,,,,,,,,,,Harlem,,,40.80104,-73.95269,,Private room,,,,,,,49,30,,,,,,,,,,,,,30,,161,,,,2022-07-01,,,,,,,,,,2,,,,1.64,Early Summer,Manhattan
16930020.0,,,,,"California Dreamin'
Private room and bathroom",,,,137208709,,,,,,,,,,,,,,,,,,Long Beach,,,33.77282,-118.15466,,Private room,,,,,,,60,31,,,,,,,,,,,,,297,,161,,,,2022-06-15,,,,,,,,,,1,,,,2.42,Early Summer,Other Cities
4477806.0,,,,,Ocean View King with Breakfast,,,,4965048,,,,,,,,,,,,,,,,,,South Hilo,,,19.86,-155.10622,,Private room,,,,,,,139,1,,,,,,,,,,,,,324,,161,,,,2022-07-18,,,,,,,,,,13,,,,1.75,Early Summer,Hawaii
22987634.0,,,,,The BLU - cool studio space with /Roku/Netflix,,,,157633627,,,,,,,,,,,,,,,,,,Long Beach,,,33.76778,-118.18258,,Entire home/apt,,,,,,,95,2,,,,,,,,,,,,,62,,161,,,,2022-09-02,,,,,,,,,,8,,,,2.88,Early Fall,Other Cities
1847622.0,,,,,Two Rooms Central to Everything. Disney /Beaches,,,,8636387,,,,,,,,,,,,,,,,,,Lakewood,,,33.86397,-118.13564,,Entire home/apt,,,,,,,99,1,,,,,,,,,,,,,0,,161,,,,2020-01-04,,,,,,,,,,2,,,,1.53,Early Winter,Other Cities
38705886.0,,,,,"Sofi / Rams Stadium 10min, LAX, Beaches aka ""KeKe""",,,,19700155,,,,,,,,,,,,,,,,,,Hawthorne,,,33.9,-118.33123,,Entire home/apt,,,,,,,94,1,,,,,,,,,,,,,364,,161,,,,2022-08-19,,,,,,,,,,11,,,,4.51,Late Summer,Other Cities
23273492.0,,,,,Cozy Studio in Arcadia,,,,164526420,,,,,,,,,,,,,,,,,,North El Monte,,,34.10455,-118.02686,,Entire home/apt,,,,,,,66,4,,,,,,,,,,,,,76,,161,,,,2022-08-13,,,,,,,,,,4,,,,3.14,Late Summer,Unincorporated Areas
24521630.0,,,,,❤️Couples Retreat/A Road Warriors Dream🌟Perf Loc.,,,,83921231,,,,,,,,,,,,,,,,,,Hell's Kitchen,,,40.76349,-73.98949,,Entire home/apt,,,,,,,290,1,,,,,,,,,,,,,281,,161,,,,2022-09-05,,,,,,,,,,1,,,,3.11,Early Fall,Manhattan
12931310.0,,,,,Wallingford basement suite,,,,7697679,,,,,,,,,,,,,,,,,,Wallingford,,,47.66125,-122.33175,,Private room,,,,,,,115,1,,,,,,,,,,,,,287,,161,,,,2022-09-16,,,,,,,,,,1,,,,2.08,Early Fall,Other neighborhoods
23309356.0,,,,,“Apartment”Private Duplex  in Alhambra,,,,162166377,,,,,,,,,,,,,,,,,,Alhambra,,,34.10183,-118.12003,,Entire home/apt,,,,,,,123,2,,,,,,,,,,,,,149,,161,,,,2022-08-20,,,,,,,,,,2,,,,2.91,Late Summer,Other Cities
37048087.0,,,,,"Close2Manhattan,walk2Shops ferry&subway.Clean NYC!",,,,59040996,,,,,,,,,,,,,,,,,,Sunset Park,,,40.64608,-74.01433,,Entire home/apt,,,,,,,99,2,,,,,,,,,,,,,295,,161,,,,2022-09-03,,,,,,,,,,1,,,,4.27,Early Fall,Brooklyn
29290784.0,,,,,Dubois House,,,,220667463,,,,,,,,,,,,,,,,,,Hawthorne,,,33.91476,-118.35525,,Entire home/apt,,,,,,,123,1,,,,,,,,,,,,,82,,161,,,,2022-08-05,,,,,,,,,,2,,,,3.4,Late Summer,Other Cities
22337382.0,,,,,Seaside Chic OceanView @ Kona’s Sea Village,,,,12646377,,,,,,,,,,,,,,,,,,North Kona,,,19.62223,-155.98599,,Entire home/apt,,,,,,,175,3,,,,,,,,,,,,,226,,161,,,,2022-09-02,,,,,,,,,,2,,,,2.82,Early Fall,Hawaii
8969424.0,,,,,Waterfront Private Suite,,,,46873250,,,,,,,,,,,,,,,,,,Bristol,,,41.6996,-71.24649,,Entire home/apt,,,,,,,140,2,,,,,,,,,,,,,44,,161,,,,2022-08-29,,,,,,,,,,1,,,,1.91,Late Summer,Bristol
36975376.0,,,,,Brooklyn Heights 1 Bed Floorthru 950ft Garden Apt,,,,71289710,,,,,,,,,,,,,,,,,,Brooklyn Heights,,,40.69166,-73.99848,,Entire home/apt,,,,,,,259,3,,,,,,,,,,,,,86,,161,,,,2022-09-02,,,,,,,,,,2,,,,4.27,Early Fall,Brooklyn
16463655.0,,,,,Beautiful bedroom near to Times Square,,,,19200188,,,,,,,,,,,,,,,,,,Hell's Kitchen,,,40.76502,-73.99237,,Private room,,,,,,,135,1,,,,,,,,,,,,,111,,161,,,,2022-08-20,,,,,,,,,,2,,,,2.64,Late Summer,Manhattan
46251446.0,,,,,citizenM New York Bowery hotel,,,,374516933,,,,,,,,,,,,,,,,,,Lower East Side,,,40.71973234586191,-73.99399567745608,,Hotel room,,,,,,,0,1,,,,,,,,,,,,,0,,161,,,,2022-08-21,,,,,,,,,,1,,,,8.15,Late Summer,Manhattan
30273529.0,,,,,The Modern Apartment,,,,56727552,,,,,,,,,,,,,,,,,,Claremont,,,34.09178,-117.70959,,Entire home/apt,,,,,,,165,2,,,,,,,,,,,,,36,,161,,,,2022-08-24,,,,,,,,,,1,,,,3.57,Late Summer,Other Cities
8165914.0,,,,,"Ocean View, All New Renovation!",,,,21404021,,,,,,,,,,,,,,,,,,Kihei-Makena,,,20.7579,-156.45895,,Entire home/apt,,,,,,,295,4,,,,,,,,,,,,,20,,161,,,,2022-08-26,,,,,,,,,,1,,,,1.93,Late Summer,Maui
38676160.0,,,,,Heated Hot Tub & Pool Oasis In Cozy Home,,,,293777066,,,,,,,,,,,,,,,,,,West Adams,,,34.03294,-118.36772,,Entire home/apt,,,,,,,524,2,,,,,,,,,,,,,326,,161,,,,2022-08-10,,,,,,,,,,5,,,,4.48,Late Summer,City of Los Angeles
23615522.0,,,,,Beautiful One of a kind Home with Pool & Jacuzzi!,,,,163254908,,,,,,,,,,,,,,,,,,Sun Valley,,,34.21497,-118.42111,,Entire home/apt,,,,,,,625,3,,,,,,,,,,,,,335,,161,,,,2022-08-29,,,,,,,,,,1,,,,2.95,Late Summer,City of Los Angeles
27544762.0,,,,,Quartz Hill/Lancaster swimming pool,,,,199076713,,,,,,,,,,,,,,,,,,Lancaster,,,34.66367,-118.18589,,Entire home/apt,,,,,,,290,2,,,,,,,,,,,,,358,,161,,,,2022-08-21,,,,,,,,,,1,,,,3.29,Late Summer,Other Cities
254340.0,,,,,Phinney Oasis-Ballard/Phinney,,,,1336214,,,,,,,,,,,,,,,,,,Phinney Ridge,,,47.67632,-122.36019,,Entire home/apt,,,,,,,95,30,,,,,,,,,,,,,0,,161,,,,2019-10-31,,,,,,,,,,1,,,,1.23,Early Fall,Other neighborhoods
8955927.0,,,,,La Isla Penthouse W/ Private Balcony/Rooftop Pool,,,,40524955,,,,,,,,,,,,,,,,,,Downtown,,,34.04584056458783,-118.2527035610957,,Private room,,,,,,,102,30,,,,,,,,,,,,,365,,161,,,,2022-05-19,,,,,,,,,,2,,,,1.92,Late Spring,City of Los Angeles
1336082.0,,,,,Venice Garden Studio Apt. & Bikes,,,,7245047,,,,,,,,,,,,,,,,,,Venice,,,33.99195,-118.45463,,Entire home/apt,,,,,,,140,5,,,,,,,,,,,,,51,,161,,,,2022-08-23,,,,,,,,,,1,,,,1.44,Late Summer,City of Los Angeles
1118155.0,,,,,2 Bedroom minutes to Venice Beach *,,,,3263029,,,,,,,,,,,,,,,,,,Mar Vista,,,33.99938,-118.42351,,Entire home/apt,,,,,,,149,31,,,,,,,,,,,,,157,,161,,,,2022-05-31,,,,,,,,,,2,,,,1.42,Late Spring,City of Los Angeles
40138830.0,,,,,Nice one bedroom  in a 3B Condo @Santa Monica,,,,82414667,,,,,,,,,,,,,,,,,,Santa Monica,,,34.03931,-118.48575,,Private room,,,,,,,109,1,,,,,,,,,,,,,243,,161,,,,2022-09-09,,,,,,,,,,1,,,,4.82,Early Fall,Other Cities
413504.0,,,,,Perfect NYC/Williamsburg Location,,,,1286417,,,,,,,,,,,,,,,,,,Williamsburg,,,40.71294,-73.94461,,Private room,,,,,,,138,4,,,,,,,,,,,,,3,,161,,,,2022-08-26,,,,,,,,,,1,,,,1.28,Late Summer,Brooklyn
15513519.0,,,,,"Quiet Studio, Great location across from beach",,,,29483683,,,,,,,,,,,,,,,,,,Kihei-Makena,,,20.76287,-156.45866,,Entire home/apt,,,,,,,99,3,,,,,,,,,,,,,106,,161,,,,2022-08-01,,,,,,,,,,1,,,,2.4,Late Summer,Maui
20845108.0,,,,,Entire Private Brownstone in Brooklyn,,,,39371342,,,,,,,,,,,,,,,,,,Dyker Heights,,,40.62414,-74.01589,,Entire home/apt,,,,,,,164,1,,,,,,,,,,,,,135,,161,,,,2022-08-28,,,,,,,,,,2,,,,2.66,Late Summer,Brooklyn
7331958.0,,,,,Sunny luxurious loft Studio,,,,2282450,,,,,,,,,,,,,,,,,,West Village,,,40.73689,-74.00531,,Entire home/apt,,,,,,,220,30,,,,,,,,,,,,,213,,161,,,,2022-01-31,,,,,,,,,,2,,,,1.89,Early Winter,Manhattan
343276.0,,,,,Large Private Midtown Room!,,,,1732559,,,,,,,,,,,,,,,,,,Hell's Kitchen,,,40.75622,-73.99455,,Private room,,,,,,,109,4,,,,,,,,,,,,,116,,161,,,,2022-08-30,,,,,,,,,,3,,,,1.29,Late Summer,Manhattan
483505.0,,,,,Williamsburg Brooklyn LOVE Home,,,,2393537,,,,,,,,,,,,,,,,,,Williamsburg,,,40.709,-73.96804,,Entire home/apt,,,,,,,204,1,,,,,,,,,,,,,238,,161,,,,2022-08-22,,,,,,,,,,1,,,,1.35,Late Summer,Brooklyn
6479172.0,,,,,"""MAUI SANDS SEASIDE GETAWAY"" REMODELED 706",,,,279235,,,,,,,,,,,,,,,,,,Lahaina,,,20.95313,-156.68759,,Entire home/apt,,,,,,,171,3,,,,,,,,,,,,,252,,161,,,,2022-08-20,,,,,,,,,,9,,,,1.87,Late Summer,Maui
24528072.0,,,,,Waikiki Studio with Lanai Ocean View,,,,185291509,,,,,,,,,,,,,,,,,,Primary Urban Center,,,21.27876,-157.82478,,Entire home/apt,,,,,,,125,1,,,,,,,,,,,,,302,,161,,,,2022-09-09,,,,,,,,,,1,,,,3.03,Early Fall,Honolulu
13045517.0,,,,,"204-EARLY  CK-IN   LARGE King bed,  Close to all",,,,42947939,,,,,,,,,,,,,,,,,,Primary Urban Center,,,21.27594,-157.82309,,Entire home/apt,,,,,,,145,1,,,,,,,,,,,,,358,,161,,,,2022-08-23,,,,,,,,,,28,,,,2.11,Late Summer,Honolulu
37160983.0,,,,,Guest Bedroom@Simple Rest,,,,279612639,,,,,,,,,,,,,,,,,,Inglewood,,,33.96517,-118.31901,,Private room,,,,,,,95,1,,,,,,,,,,,,,227,,161,,,,2022-09-05,,,,,,,,,,2,,,,4.28,Early Fall,Other Cities
19943226.0,,,,,Comfy Room Private Bath & Entrance & Parking,,,,111306585,,,,,,,,,,,,,,,,,,Covina,,,34.09979,-117.88875,,Private room,,,,,,,45,6,,,,,,,,,,,,,0,,161,,,,2022-05-01,,,,,,,,,,7,,,,2.58,Late Spring,Other Cities
5423409.0,,,,,KONA @ Royal Kahili B205 End Unit - Gorgeous Views,,,,7464003,,,,,,,,,,,,,,,,,,North Kona,,,19.60604,-155.97513,,Entire home/apt,,,,,,,225,5,,,,,,,,,,,,,146,,161,,,,2022-08-13,,,,,,,,,,1,,,,1.77,Late Summer,Hawaii
15396851.0,,,,,""" Myrica""-Relaxed Setting near URI/Beaches/Newport",,,,17525513,,,,,,,,,,,,,,,,,,South Kingstown,,,41.47672,-71.57031,,Private room,,,,,,,63,1,,,,,,,,,,,,,178,,161,,,,2022-09-19,,,,,,,,,,18,,,,2.28,Early Fall,Washington
14394217.0,,,,,Beautiful studio apartment in Sunnyside,,,,88450280,,,,,,,,,,,,,,,,,,Sunnyside,,,40.74907,-73.91769,,Entire home/apt,,,,,,,100,30,,,,,,,,,,,,,120,,161,,,,2022-08-18,,,,,,,,,,2,,,,2.19,Late Summer,Queens
5395679.0,,,,,Large Private Room in Spacious Apt,,,,27969560,,,,,,,,,,,,,,,,,,Bushwick,,,40.69756,-73.90778,,Private room,,,,,,,65,30,,,,,,,,,,,,,332,,161,,,,2021-07-25,,,,,,,,,,1,,,,1.78,Early Summer,Brooklyn
25293646.0,,,,,Beautiful Modern Decor in a Light-Filled Condo,,,,14457574,,,,,,,,,,,,,,,,,,Kihei-Makena,,,20.71009,-156.44427,,Entire home/apt,,,,,,,260,3,,,,,,,,,,,,,176,,161,,,,2022-08-27,,,,,,,,,,1,,,,3.24,Late Summer,Maui
28736652.0,,,,,Small cozy Ohana,,,,79368357,,,,,,,,,,,,,,,,,,North Kona,,,19.72357,-155.98832,,Entire home/apt,,,,,,,104,3,,,,,,,,,,,,,4,,161,,,,2022-09-10,,,,,,,,,,1,,,,3.35,Early Fall,Hawaii
21128177.0,,,,,Newly renovated studio close to Waikiki beach,,,,67283170,,,,,,,,,,,,,,,,,,Primary Urban Center,,,21.26818,-157.81377,,Entire home/apt,,,,,,,115,30,,,,,,,,,,,,,94,,161,,,,2022-07-22,,,,,,,,,,3,,,,2.67,Early Summer,Honolulu
20616429.0,,,,,Best Place to stay in Belmont Shore - Entire Unit,,,,18924994,,,,,,,,,,,,,,,,,,Long Beach,,,33.75974,-118.13328,,Entire home/apt,,,,,,,150,3,,,,,,,,,,,,,122,,161,,,,2022-08-28,,,,,,,,,,1,,,,2.76,Late Summer,Other Cities
37572350.0,,,,,"Private Beachfront Sunsets, Sunshine, and Solitude",,,,283858188,,,,,,,,,,,,,,,,,,North Shore Oahu,,,21.67937,-158.03738,,Entire home/apt,,,,,,,285,2,,,,,,,,,,,,,65,,161,,,,2022-08-24,,,,,,,,,,1,,,,4.44,Late Summer,Honolulu
9063428.0,,,,,Beautiful Highland Park studio with full kitchen,,,,46001226,,,,,,,,,,,,,,,,,,Highland Park,,,34.10818,-118.19939,,Entire home/apt,,,,,,,76,30,,,,,,,,,,,,,9,,161,,,,2022-02-01,,,,,,,,,,2,,,,1.93,Late Winter,City of Los Angeles
883306.0,,,,,Edo Room,,,,4310378,,,,,,,,,,,,,,,,,,Clinton Hill,,,40.69341,-73.96319,,Private room,,,,,,,96,3,,,,,,,,,,,,,331,,161,,,,2022-09-03,,,,,,,,,,3,,,,1.45,Early Fall,Brooklyn
29015307.0,,,,,Makuu Palms Guest Suite Short Walk to Beach,,,,4220037,,,,,,,,,,,,,,,,,,Puna,,,19.59203,-154.93533,,Entire home/apt,,,,,,,86,2,,,,,,,,,,,,,189,,161,,,,2022-09-06,,,,,,,,,,2,,,,3.56,Early Fall,Hawaii
7697340.0,,,,,"3 Bedroom Designer Home w/ Views, Priv Rooftop, AC",,,,9060841,,,,,,,,,,,,,,,,,,Eastlake,,,47.6393,-122.32341,,Entire home/apt,,,,,,,501,2,,,,,,,,,,,,,169,,160,,,,2022-09-11,,,,,,,,,,3,,,,1.85,Early Fall,Cascade
1909058.0,,,,,Queen Anne Private Bed and Bath,,,,2497928,,,,,,,,,,,,,,,,,,West Queen Anne,,,47.63812,-122.37077,,Private room,,,,,,,100,3,,,,,,,,,,,,,310,,160,,,,2022-08-09,,,,,,,,,,1,,,,1.52,Late Summer,Queen Anne
19748553.0,,,,,Ten minutes from Manhattan Private room,,,,132042700,,,,,,,,,,,,,,,,,,Astoria,,,40.76189,-73.92332,,Private room,,,,,,,75,30,,,,,,,,,,,,,66,,160,,,,2022-07-31,,,,,,,,,,1,,,,2.56,Early Summer,Queens
19055561.0,,,,,Malu Manu,,,,133016928,,,,,,,,,,,,,,,,,,Makawao-Pukalani-Kula,,,20.75916,-156.30208,,Entire home/apt,,,,,,,457,3,,,,,,,,,,,,,61,,160,,,,2022-08-25,,,,,,,,,,1,,,,2.5,Late Summer,Maui
353317.0,,,,,Lower East Side 1bedroom apt in NYC,,,,314377,,,,,,,,,,,,,,,,,,Chinatown,,,40.71481,-73.99059,,Private room,,,,,,,140,30,,,,,,,,,,,,,157,,160,,,,2022-08-13,,,,,,,,,,1,,,,1.26,Late Summer,Manhattan
41775846.0,,,,,Charming Apt Private Hot tub- 5 min to  Natl  Park,,,,19306376,,,,,,,,,,,,,,,,,,Puna,,,19.44945,-155.19535,,Entire home/apt,,,,,,,186,1,,,,,,,,,,,,,230,,160,,,,2022-09-07,,,,,,,,,,4,,,,8.04,Early Fall,Hawaii
1233787.0,,,,,Pu'u Koa Palms Upstairs Studio 2 (52C),,,,1452413,,,,,,,,,,,,,,,,,,Paia-Haiku,,,20.92887,-156.31764,,Entire home/apt,,,,,,,150,3,,,,,,,,,,,,,99,,160,,,,2022-07-03,,,,,,,,,,7,,,,1.73,Early Summer,Maui
24515198.0,,,,,Sunny bedroom in a designer apartment,,,,185189643,,,,,,,,,,,,,,,,,,Sunnyside,,,40.74524,-73.92005,,Private room,,,,,,,85,5,,,,,,,,,,,,,98,,160,,,,2022-08-17,,,,,,,,,,1,,,,3.01,Late Summer,Queens
24736923.0,,,,,Second Street Serenity Cottage,,,,187012560,,,,,,,,,,,,,,,,,,Puna,,,19.43412,-155.22069,,Entire home/apt,,,,,,,145,2,,,,,,,,,,,,,38,,160,,,,2022-09-07,,,,,,,,,,1,,,,3.55,Early Fall,Hawaii
37012797.0,,,,,"Get away to the seashore safely, and hassle free!",,,,39293336,,,,,,,,,,,,,,,,,,San Pedro,,,33.74165,-118.2965,,Private room,,,,,,,78,1,,,,,,,,,,,,,137,,160,,,,2022-09-04,,,,,,,,,,1,,,,4.24,Early Fall,City of Los Angeles
39059721.0,,,,,2bed1bath Bungalow w/ laundry and parking,,,,23742235,,,,,,,,,,,,,,,,,,Glendale,,,34.14688,-118.24212,,Entire home/apt,,,,,,,196,2,,,,,,,,,,,,,101,,160,,,,2022-09-06,,,,,,,,,,7,,,,4.55,Early Fall,Other Cities
31149341.0,,,,,Private Hilltop Guest Suite w/ driveway parking,,,,34679811,,,,,,,,,,,,,,,,,,East Los Angeles,,,34.053,-118.1818,,Entire home/apt,,,,,,,144,2,,,,,,,,,,,,,153,,160,,,,2022-09-08,,,,,,,,,,2,,,,4.55,Early Fall,Unincorporated Areas
13314654.0,,,,,The Hydeaway,,,,49378798,,,,,,,,,,,,,,,,,,Baldwin Hills/Crenshaw,,,34.00904,-118.35514,,Entire home/apt,,,,,,,409,30,,,,,,,,,,,,,332,,160,,,,2022-08-06,,,,,,,,,,2,,,,2.18,Late Summer,City of Los Angeles
22214674.0,,,,,Waikiki Penthouse @ The Monarch Hotel,,,,247499993,,,,,,,,,,,,,,,,,,Primary Urban Center,,,21.2858,-157.83236,,Entire home/apt,,,,,,,400,2,,,,,,,,,,,,,247,,160,,,,2022-08-21,,,,,,,,,,14,,,,2.77,Late Summer,Honolulu
17764355.0,,,,,"@Ferry,Loft,2Bdrm/4bed.Private,Renovated/Stylish",,,,1715301,,,,,,,,,,,,,,,,,,Stapleton,,,40.63398,-74.07871,,Entire home/apt,,,,,,,129,3,,,,,,,,,,,,,312,,160,,,,2022-08-08,,,,,,,,,,2,,,,2.44,Late Summer,Staten Island
35409445.0,,,,,Stylish & cozy townhouse 5 minutes to JFK airport,,,,15520206,,,,,,,,,,,,,,,,,,Jamaica,,,40.68077,-73.78823,,Entire home/apt,,,,,,,229,1,,,,,,,,,,,,,62,,160,,,,2022-08-14,,,,,,,,,,1,,,,4.39,Late Summer,Queens
565873.0,,,,,"Charming Venice Beach Cottage on Venice Canals, with Boats",,,,2782737,,,,,,,,,,,,,,,,,,Venice,,,33.98325,-118.4672,,Entire home/apt,,,,,,,235,31,,,,,,,,,,,,,269,,160,,,,2022-06-17,,,,,,,,,,4,,,,1.85,Early Summer,City of Los Angeles
25261563.0,,,,,5BR/3BA Capitol Hill home in the heart of Seattle!,,,,168817864,,,,,,,,,,,,,,,,,,Stevens,,,47.63143,-122.30905,,Entire home/apt,,,,,,,543,3,,,,,,,,,,,,,155,,160,,,,2022-09-15,,,,,,,,,,2,,,,3.05,Early Fall,Capitol Hill
1051428.0,,,,,"Ohanacondos ""HALE ONO LOA"" OCEAN VIEW",,,,279235,,,,,,,,,,,,,,,,,,Lahaina,,,20.95919,-156.68483,,Entire home/apt,,,,,,,179,3,,,,,,,,,,,,,229,,160,,,,2022-08-26,,,,,,,,,,9,,,,1.43,Late Summer,Maui
33474608.0,,,,,Tranquil Family Home With Landscaped Yard in Long Beach,,,,44310210,,,,,,,,,,,,,,,,,,Long Beach,,,33.8387,-118.16963,,Entire home/apt,,,,,,,229,2,,,,,,,,,,,,,155,,160,,,,2022-09-08,,,,,,,,,,8,,,,3.82,Early Fall,Other Cities
24349.0,,,,,"Experience the Wolford House, a Mid Century Hilltop Jewel",,,,98565,,,,,,,,,,,,,,,,,,Mount Washington,,,34.10942,-118.22003,,Entire home/apt,,,,,,,375,3,,,,,,,,,,,,,232,,160,,,,2022-08-13,,,,,,,,,,1,,,,1.84,Late Summer,City of Los Angeles
15069772.0,,,,,Volcano Parkside Lodge,,,,95067145,,,,,,,,,,,,,,,,,,Puna,,,19.44342,-155.23384,,Entire home/apt,,,,,,,126,1,,,,,,,,,,,,,356,,160,,,,2022-08-18,,,,,,,,,,1,,,,2.24,Late Summer,Hawaii
10227339.0,,,,,Beverly Hills|West Hollywood Premium Master Suite,,,,52555621,,,,,,,,,,,,,,,,,,Beverly Grove,,,34.07929,-118.37133,,Private room,,,,,,,119,2,,,,,,,,,,,,,345,,160,,,,2022-08-23,,,,,,,,,,5,,,,2.01,Late Summer,City of Los Angeles
4332661.0,,,,,Southern Most Point of Kauai!,,,,22495888,,,,,,,,,,,,,,,,,,Koloa-Poipu,,,21.87041,-159.44486,,Entire home/apt,,,,,,,265,4,,,,,,,,,,,,,150,,160,,,,2022-08-31,,,,,,,,,,1,,,,1.71,Late Summer,Kauai
8539318.0,,,,,Kanmore Guest House,,,,34676158,,,,,,,,,,,,,,,,,,Torrance,,,33.86333,-118.35022,,Shared room,,,,,,,43,1,,,,,,,,,,,,,352,,160,,,,2022-08-30,,,,,,,,,,5,,,,1.89,Late Summer,Other Cities
17749444.0,,,,,Silver Lake Hilltop Hideaway,,,,121097641,,,,,,,,,,,,,,,,,,Silver Lake,,,34.09097,-118.26083,,Entire home/apt,,,,,,,122,30,,,,,,,,,,,,,183,,160,,,,2022-06-24,,,,,,,,,,3,,,,2.42,Early Summer,City of Los Angeles
3802538.0,,,,,Best location in NYC,,,,16677444,,,,,,,,,,,,,,,,,,Theater District,,,40.75678,-73.98995,,Private room,,,,,,,50,1,,,,,,,,,,,,,0,,160,,,,2020-01-01,,,,,,,,,,1,,,,1.77,Early Winter,Manhattan
14429957.0,,,,,Amazing Private Room close Time Sq & Central Park.,,,,713764,,,,,,,,,,,,,,,,,,Hell's Kitchen,,,40.76475,-73.98902,,Private room,,,,,,,152,2,,,,,,,,,,,,,0,,160,,,,2020-03-10,,,,,,,,,,1,,,,2.19,Early Spring,Manhattan
18077770.0,,,,,"1BD Condo with pool, Walk to beach in Napili",,,,114216441,,,,,,,,,,,,,,,,,,Lahaina,,,20.98758,-156.66815,,Entire home/apt,,,,,,,134,3,,,,,,,,,,,,,217,,160,,,,2022-09-03,,,,,,,,,,2,,,,2.5,Early Fall,Maui
28637671.0,,,,,College Hill Rooftop Suite !,,,,3793384,,,,,,,,,,,,,,,,,,Providence,,,41.8208,-71.39683,,Entire home/apt,,,,,,,102,2,,,,,,,,,,,,,38,,160,,,,2022-09-25,,,,,,,,,,1,,,,3.32,Early Fall,Providence
36780123.0,,,,,Kona Kai Hale (Studio),,,,57157137,,,,,,,,,,,,,,,,,,North Kona,,,19.66801,-155.98146,,Entire home/apt,,,,,,,146,1,,,,,,,,,,,,,150,,160,,,,2022-08-28,,,,,,,,,,4,,,,4.2,Late Summer,Hawaii
34283223.0,,,,,Downtown Condo with Parking,,,,257441943,,,,,,,,,,,,,,,,,,Providence,,,41.82385,-71.41359,,Entire home/apt,,,,,,,115,1,,,,,,,,,,,,,270,,160,,,,2022-01-01,,,,,,,,,,1,,,,3.98,Early Winter,Providence
5797407.0,,,,,Kauhale Two Bedroom with View,,,,3151325,,,,,,,,,,,,,,,,,,North Kona,,,19.60306,-155.96237,,Entire home/apt,,,,,,,105,30,,,,,,,,,,,,,269,,160,,,,2022-07-21,,,,,,,,,,6,,,,1.78,Early Summer,Hawaii
16133871.0,,,,,Private Apartment in great location!,,,,34128435,,,,,,,,,,,,,,,,,,Minor,,,47.60371,-122.3141,,Entire home/apt,,,,,,,161,2,,,,,,,,,,,,,107,,160,,,,2022-08-27,,,,,,,,,,1,,,,2.37,Late Summer,Central Area
18897249.0,,,,,Victorian 1 Bedroom Apartment by USC & Downtown!,,,,131686410,,,,,,,,,,,,,,,,,,University Park,,,34.03445,-118.28315,,Entire home/apt,,,,,,,115,30,,,,,,,,,,,,,246,,160,,,,2020-08-04,,,,,,,,,,3,,,,2.49,Late Summer,City of Los Angeles
9028493.0,,,,,Room in Charming and Spacious Greenpoint Apartment,,,,24780521,,,,,,,,,,,,,,,,,,Greenpoint,,,40.72676,-73.9483,,Private room,,,,,,,84,2,,,,,,,,,,,,,0,,160,,,,2020-01-08,,,,,,,,,,1,,,,2.13,Early Winter,Brooklyn
